# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250301
# Fecha de finalización: 20250331
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
Revestimiento cerámico - Mix azul (malla) - Vulcano SA,0,3,0,3,1,0,3,1,13.333333333333334,7
Revestimiento cerámico - Mix azul claro (malla) - Vulcano SA,0,5,0,2,0,1,2,2.5,35.5,13
Revestimiento cerámico - Palau (malla) - Vulcano SA,0,15,0,11,3,4,10,1.5,16,42
Revestimiento cerámico - Samoa (malla) - Vulcano SA,0,8,0,6,3,1,6,1.3333333333333333,23,19
Revestimiento cerámico archivos - Página 2 de 2 - Vulcano SA,0,2,0,1,0,0,1,2,80,4
Revestimiento cerámico archivos - Vulcano SA,0.06060606060606061,59,0,31,11,9,31,1.903225806451613,26.548387096774192,138
Riel de montaje corto - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Rodamiento 0.50 / 0.75 / 1.00 / 1.25HP - Vulcano SA,0.03125,72,0,58,15,30,57,1.263157894736842,23.105263157894736,217
Rodamiento 2.00 / 3.00HP - Vulcano SA,0,6,0,5,2,2,5,1.2,13.6,19
Rotor 0.50HP (AL) c/eje - Vulcano SA,0,2,0,2,1,0,2,1,65.5,4
Rotor 1.00HP con eje - Vulcano SA,0,41,0,26,5,16,25,1.64,27.32,116
Rotor 1.25HP con eje - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Rotor 1.50HP con eje - Vulcano SA,0,1,0,1,0,0,1,1,20,2
Rotor 2.00HP c/ eje - Vulcano SA,0,4,0,3,1,1,3,1.3333333333333333,15.333333333333334,10
Rotor 2.00HP con eje - Vulcano SA,0.2,8,0,4,2,1,4,2,94.75,18
Rotor centrífuga 0.50HP con eje - Vulcano SA,0,2,0,1,1,0,1,2,18,3
Rotor centrífuga 0.75HP con eje - Vulcano SA,0,19,0,8,3,4,8,2.375,87.375,51
Rotor multiválvula 3 vías - Vulcano SA,0,5,0,4,1,2,4,1.25,27,17
"Rotor multiválvula 6 vías 1 1/2"" - Vulcano SA",0,5,0,4,1,2,4,1.25,21.25,16
"Rotor multiválvula 6 vías 2"" - Vulcano SA",0.25,3,0,3,3,0,3,1,18.333333333333332,9
Rotor p/ mv 6 vías c/junta estrella - Vulcano SA,0.14285714285714285,8,0,6,5,0,6,1.3333333333333333,44.166666666666664,18
Ruedas con perno 35 mm - Vulcano SA,0.0625,15,0,11,8,0,11,1.3636363636363635,21.545454545454547,37
Ruedas con perno 48 mm/83 mm - Vulcano SA,0,2,0,2,1,0,2,1,11,3
Ruedita plástica - Vulcano SA,0,2,0,2,1,1,2,1,21.5,6
SPOTLED archivos - Vulcano SA,0,5,0,2,1,0,2,2.5,37,7
Sacahojas Bolsa grande ø32 - Vulcano SA,0.1111111111111111,54,0,42,30,3,42,1.2857142857142858,14.238095238095237,129
Sacahojas Plano con pala ø19 - Vulcano SA,0.16666666666666666,6,0,5,5,0,5,1.2,32,17
Sacahojas Plano con pala ø32 - Vulcano SA,0.125,16,0,12,12,0,12,1.3333333333333333,37.333333333333336,43
Sacahojas Plano ø19 - Vulcano SA,0,17,0,13,9,0,13,1.3076923076923077,18.384615384615383,43
Sacahojas Plano ø19 c/mango - Vulcano SA,0.1111111111111111,19,0,16,8,8,16,1.1875,24.0625,70
Sacahojas Plano ø32 - Vulcano SA,0.05263157894736842,21,0,15,8,0,15,1.4,30.266666666666666,57
Sacahojas Profesional bolsa grande ø32 - Vulcano SA,0,14,0,11,7,1,11,1.2727272727272727,37.09090909090909,41
Sacahojas Profesional plano ø32 - Vulcano SA,0,9,0,7,3,1,7,1.2857142857142858,9.571428571428571,19
Sacahojas Red ø19 - Vulcano SA,0,23,0,16,11,0,15,1.5333333333333334,14.8,53
Sacahojas Red ø19 c/mango - Vulcano SA,0,5,0,5,4,0,5,1,87.8,14
Sacahojas Red ø32 - Vulcano SA,0.17391304347826086,24,0,18,12,2,18,1.3333333333333333,19.88888888888889,63
Sacahojas archivos - Vulcano SA,0.03333333333333333,67,0,49,25,1,49,1.3673469387755102,66.26530612244898,198
Sacahojas plano con pala ø19 c/mango - Vulcano SA,0,28,0,20,11,0,20,1.4,17.4,63
Schwimmbadpumpe BAE 100 - 1.00HP 220V einphasig - Vulcano SA,0,0,0,1,1,0,1,0,173,4
"Schwimmbadpumpe BAP 100-3 (MI) - 1,00 PS 220 V/380 V dreiphasig - Vulcano SA",0,0,0,1,0,0,1,0,13,1
Schwimmbadzubehör - Vulcano SA,0,4,0,2,0,0,2,2,55.5,9
Schwimmbäder archivos - Vulcano SA,0,0,0,1,1,0,1,0,28,1
Seite nicht gefunden - Vulcano SA,0,0,0,1,0,0,1,0,4,1
Selbstansaugende Pumpen für Schwimmbäder - BAC Line - Vulcano,0,0,0,1,0,0,1,0,10,3
Sello mecánico con pista cerámica - Vulcano SA,0.09836065573770492,65,0,51,23,6,51,1.2745098039215685,28.647058823529413,169
Sensor de temperatura MMZ - Vulcano SA,0.1111111111111111,8,0,7,6,1,7,1.1428571428571428,38,24
Skimmer boca ancha FV - Vulcano SA,0.14666666666666667,74,0,51,31,3,50,1.48,20.14,180
Skimmer boca ancha H - Vulcano SA,0.0625,151,0,99,51,21,96,1.5729166666666667,53.041666666666664,411
Skimmer con filtro FV - Vulcano SA,0,11,0,8,6,0,8,1.375,37.125,25
Skimmer con filtro H - Vulcano SA,0,26,0,20,12,1,20,1.3,38.5,61
Skimmers archivos - Vulcano SA,0.049079754601226995,218,0,121,75,9,121,1.8016528925619835,39.32231404958678,584
Solapa de la boquilla de aspiración - Zuipy - Vulcano SA,0,5,0,5,2,0,5,1,32,15
Soporte de ruedas 35 cm/48 cm - Vulcano SA,0,4,0,4,3,0,4,1,28.75,13
Soporte de ruedas 83 cm - Vulcano SA,0,4,0,2,0,0,2,2,13,8
Soporte horqueta con perno - Vulcano SA,0,4,0,4,3,0,4,1,12.5,11
Soporte plástico para baranda - Vulcano SA,0,10,0,10,4,3,10,1,24.1,34
Succión antivortex blanco - Vulcano SA,0.125,22,0,20,12,3,20,1.1,18.2,62
Succión antivortex cromo - Vulcano SA,0,19,0,16,9,1,15,1.2666666666666666,26.333333333333332,50
Succión lateral AISI 316 p/insertar - Vulcano SA,0.10526315789473684,20,0,17,8,3,17,1.1764705882352942,15.352941176470589,52
Sucursal Capital - Vulcano SA,0.02413793103448276,320,0,262,70,21,261,1.2260536398467432,53.593869731800766,870
Sucursal Casa Central - Vulcano SA,0.025,388,0,319,65,136,312,1.2435897435897436,42.81730769230769,1240
Sucursal Chacabuco - Vulcano SA,0.015384615384615385,76,0,56,14,13,56,1.3571428571428572,30.285714285714285,206
Sucursal Chile - Vulcano SA,0.030395136778115502,393,0,285,55,163,282,1.3936170212765957,39.241134751773046,1353
Sucursal Paraguay - Vulcano SA,0.046511627906976744,99,0,77,26,28,76,1.3026315789473684,30.11842105263158,313
SuperLED archivos - Vulcano SA,0.03361344537815126,147,0,95,43,3,95,1.5473684210526315,31.8,327
SuperLED 文件 - Vulcano SA,0,0,0,2,1,0,2,0,17,4
SuperLED 档案 - Vulcano SA,0,0,0,1,0,0,1,0,9,1
Tabla de nado - Vulcano SA,0,4,0,4,2,0,4,1,14.5,12
Tabla de nado archivos - Vulcano SA,0,10,0,10,5,1,10,1,6.7,23
Taco traba p/ toma de fondo olímpica - Vulcano SA,0,2,0,2,1,0,2,1,4.5,4
Tanque para equipo filtración portatil - Vulcano SA,0.06666666666666667,19,0,10,2,3,10,1.9,59.2,54
"Tapa AISI 10"" / 12"" - Vulcano SA",0,1,0,1,0,0,1,1,62,2
Tapa NORYL - Vulcano SA,0.1875,17,0,9,7,1,9,1.8888888888888888,38.22222222222222,46
Tapa aluminio p/motor - Vulcano SA,0,2,0,2,0,1,2,1,29,8
Tapa aluminio para motor carcasa 71 - Vulcano SA,0,6,0,6,1,1,6,1,12,16
Tapa blanca para succión antivortex - Vulcano SA,0,7,0,3,2,2,3,2.3333333333333335,46,19
Tapa caja conexión para motores de bombas BAE - Vulcano SA,0,13,0,12,2,10,12,1.0833333333333333,14.5,49
Tapa con círculo de acetato - Vulcano SA,0,2,0,1,0,0,1,2,488,6
Tapa con etiqueta - Vulcano SA,0,1,0,1,0,0,1,1,21,3
Tapa cromo para succión antivortex - Vulcano SA,0,2,0,2,2,0,2,1,8.5,6
Tapa cuadrada - Vulcano SA,0.1,9,0,8,7,0,8,1.125,16.5,25
Tapa cuerpo BAD - Vulcano SA,0,1,0,1,0,0,1,1,1,2
Tapa de caja de conexiones - Vulcano SA,0,4,0,3,2,1,3,1.3333333333333333,4.333333333333333,9
Tapa de caja de conexiones BAC - Vulcano SA,0,2,0,2,1,0,2,1,18.5,4
Tapa de cartucho para skimmer - Vulcano SA,0,3,0,3,1,1,3,1,44.666666666666664,11
Tapa interior s/o'ring - Vulcano SA,0.1111111111111111,25,0,23,18,0,23,1.0869565217391304,25.52173913043478,78
Tapa marrón con círculo de acetato - Vulcano SA,0,4,0,2,2,0,2,2,22.5,10
Tapa para boya con regulador - Vulcano SA,0,1,0,1,0,1,1,1,15,4
Tapa para boya con termómetro - Vulcano SA,0,2,0,2,1,0,2,1,15,4
Tapa para dosificador de cloro - Vulcano SA,0,11,0,7,3,2,7,1.5714285714285714,21.142857142857142,26
Tapa para filtro con cartucho - Vulcano SA,0,2,0,2,1,1,2,1,10.5,8
Tapa para hidrojet - Vulcano SA,0,3,0,3,1,2,3,1,12.666666666666666,12
Tapa para mv 6 vías (con etiqueta funciones) - Vulcano SA,0,4,0,3,1,1,3,1.3333333333333333,19.666666666666668,10
Tapa para toma antiremolino - Liner - Vulcano SA,0.25,3,0,2,1,0,2,1.5,4,8
Tapa para toma antiremolino Hº - Vulcano SA,0,8,0,6,5,0,6,1.3333333333333333,44.666666666666664,20
Tapa plástica para caja de conexión - Vulcano SA,0,4,0,3,1,2,3,1.3333333333333333,19.333333333333332,15
Tapa sin herrajes - Vulcano SA,0,1,0,1,1,0,1,1,13,3
Tapa transparente de tanque - Vulcano SA,0,3,0,2,1,0,2,1.5,58,7
Tapa visora - Vulcano SA,0,20,0,15,10,1,15,1.3333333333333333,36.93333333333333,56
Tapa visora BAC - Vulcano SA,0,7,0,6,6,0,6,1.1666666666666667,48.833333333333336,22
Tapa visora BAC / BAP - Vulcano SA,0,8,0,7,5,0,7,1.1428571428571428,11.285714285714286,24
Tapa visora BAF - Vulcano SA,0,1,0,1,1,0,1,1,33,2
Tapa visora BAT - Vulcano SA,0,16,0,14,8,0,14,1.1428571428571428,21,47
Tapa visora Pre-filtro - Vulcano SA,0,5,0,5,2,2,5,1,11.4,16
Tapones archivos - Vulcano SA,0,21,0,17,7,1,17,1.2352941176470589,17.235294117647058,43
"Tapón 1 1/2"" - Vulcano SA",0,2,0,1,1,0,1,2,17,3
Tapón de bronce 1/4 - Vulcano SA,0,3,0,2,0,2,2,1.5,14.5,9
"Tapón de drenaje 1/4"" - Vulcano SA",0,5,0,5,4,0,4,1.25,8.75,11
"Tapón de drenaje 2"" - Vulcano SA",0,4,0,3,2,1,3,1.3333333333333333,5,10
Tapón de drenaje con O'Ring - Vulcano SA,0,9,0,7,3,1,7,1.2857142857142858,11.571428571428571,21
Tapón de tornillo - Vulcano SA,0,1,0,1,1,0,1,1,3,2
Tapón hembra PN16 ø40 mm (para pegar) - Vulcano SA,0,1,0,1,1,0,1,1,9,4
Tapón macho PN16 ø50 mm (para pegar) - Vulcano SA,0,4,0,4,3,0,4,1,15.5,11
Tapón macho PN16 ø63 mm (para pegar) - Vulcano SA,0.3333333333333333,2,0,2,1,0,2,1,9.5,8
Tee 90° PN16 HH ø40 mm (para pegar) - Vulcano SA,0,2,0,2,2,0,2,1,12,7
Tee 90° PN16 HH ø50 mm (para pegar) - Vulcano SA,0,1,0,1,1,0,1,1,3,2
Tee archivos - Vulcano SA,0,16,0,14,7,0,14,1.1428571428571428,19.928571428571427,30
"Terminal flexible roscada ø1 1/2"" - Vulcano SA",0.0625,17,0,14,10,1,14,1.2142857142857142,18.571428571428573,49
"Terminal flexible roscada ø1 1/4"" - Vulcano SA",0,10,0,8,8,0,8,1.25,52.625,27
"Terminal flexible roscada ø1"" - Vulcano SA",0.25,3,0,2,1,1,1,3,20,11
"Terminal flexible roscada ø2"" - Vulcano SA",0,5,0,4,4,0,4,1.25,28,12
Termómetro flotante bimetálico - Vulcano SA,0,8,0,7,5,0,7,1.1428571428571428,11.714285714285714,22
Termómetro flotante cilíndrico - Vulcano SA,0,8,0,6,5,1,6,1.3333333333333333,19.833333333333332,22
Termómetro sumergible cilíndrico - Vulcano SA,0,14,0,9,5,2,9,1.5555555555555556,20.333333333333332,33
Termómetros archivos - Vulcano SA,0,19,0,17,9,0,17,1.1176470588235294,13.647058823529411,40
Test de cobre - 30 tiras - Vulcano SA,0,23,0,21,9,8,21,1.0952380952380953,13.476190476190476,73
Test kit de cloro y pH - Vulcano SA,0.06315789473684211,103,0,84,34,44,83,1.2409638554216869,28.16867469879518,329
Toma de fondo (piscina de hormigón) - Vulcano SA,0.13636363636363635,85,0,65,35,5,65,1.3076923076923077,94.66153846153846,234
Toma de fondo (piscina de liner) - Vulcano SA,0.1111111111111111,49,0,37,12,19,37,1.3243243243243243,36.21621621621622,161
Toma de fondo (piscinas olímpicas) - Vulcano SA,0.1,27,0,23,8,8,23,1.173913043478261,28.869565217391305,80
Toma de fondo AISI 316 - Vulcano SA,0,19,0,16,7,3,16,1.1875,17.75,50
Toma de pared para exterior - Vulcano SA,0,1,0,1,1,0,1,1,1,2
Tomas de fondo archivos - Vulcano SA,0.06097560975609756,91,0,66,32,0,66,1.378787878787879,38.71212121212121,206
"Tornillo 3/8 x 1 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,1,5
"Tornillo 3/8 x 1 1/4"" - Vulcano SA",0,10,0,6,1,3,6,1.6666666666666667,26,27
"Tornillo 8 x 1 1/4"" - Vulcano SA",0,1,0,1,0,0,1,1,21,2
"Tornillo AISI 1/4 x 1 1/4"" - Vulcano SA",0,2,0,2,1,0,2,1,79.5,6
"Tornillo AISI 10 x 1 1/4"" - Vulcano SA",0,5,0,5,3,1,4,1.25,65.75,14
"Tornillo AISI 6 x 1"" - Vulcano SA",0,1,0,1,1,0,1,1,8,3
"Tornillo AISI 6 x 1/2"" - Vulcano SA",0,3,0,3,3,0,3,1,8.333333333333334,9
"Tornillo AISI 6 x 3/8"" - Vulcano SA",0,1,0,1,1,0,1,1,23,2
Tornillo AISI 7 x 1 1/4” - Vulcano SA,0,8,0,7,5,1,7,1.1428571428571428,22.571428571428573,23
"Tornillo AISI 8 x 1 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,4,5
"Tornillo AISI 8 x 1"" - Vulcano SA",0,5,0,3,3,0,3,1.6666666666666667,134.33333333333334,16
"Tornillo AISI 8 x 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,22,2
"Tornillo AISI 8 x 3/4"" - Vulcano SA",0,2,0,1,1,0,1,2,41,9
Tornillo M4 x 10 mm - Vulcano SA,0,4,0,3,0,2,3,1.3333333333333333,25,15
Tornillo M5 x 113 mm para carcasa 71 - Vulcano SA,0,3,0,3,1,0,3,1,38.333333333333336,11
Tornillo M5 x 140 mm para carcasa 71 - Vulcano SA,0,6,0,6,1,1,6,1,29,12
Tornillo para ionizador solar ION-100 - Plástico - Vulcano SA,0.07142857142857142,12,0,10,8,1,10,1.2,12.2,31
"Tornillo tipo Parker 6 X 5.8"" - Vulcano SA",0,3,0,3,1,0,3,1,125.33333333333333,12
Trabajá en Vulcano - Vulcano SA,0.0371900826446281,271,0,195,63,22,188,1.4414893617021276,91,761
Trampolines archivos - Vulcano SA,0.043478260869565216,27,0,21,10,5,21,1.2857142857142858,30.714285714285715,74
Tratamiento de agua - Vulcano SA,0.0038910505836575876,307,0,242,57,25,242,1.2685950413223142,20.871900826446282,784
Tratamiento de agua archivos - Vulcano SA,0,6,0,6,0,0,6,1,13.833333333333334,16
Triple Acción archivos - Vulcano SA,0.05555555555555555,19,0,16,6,0,16,1.1875,21,49
Triple Acción en pastillas - 200 g (1 kg) - Vulcano SA,0.18181818181818182,8,0,7,6,0,7,1.1428571428571428,20.571428571428573,21
Triple Acción en pastillas - 200 g (10 kg) - Vulcano SA,0,4,0,4,0,3,4,1,22.25,12
Triple Acción en pastillas - 200 g (5 kg) - Vulcano SA,0.2,4,0,4,2,2,4,1,3.5,13
Triple Acción en pastillas - 200 g (50 kg) - Vulcano SA,0,10,0,9,5,0,9,1.1111111111111112,19.11111111111111,28
Triple Acción en pastillas - 50 g (1 kg) - Vulcano SA,0.25,8,0,6,4,0,6,1.3333333333333333,32.5,22
Triple Acción en pastillas - 50 g (10 kg) - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Triple Acción en pastillas - 50 g (5 kg) - Vulcano SA,0,1,0,1,1,0,1,1,54,3
Triple Acción en pastillas - 50 g (50 kg) - Vulcano SA,0,1,0,1,0,0,1,1,51,4
"Tronillo AISI 3/16"" x 35 - Vulcano SA",0,3,0,3,3,0,3,1,39.666666666666664,8
Tubo colector VC-100 - Vulcano SA,0,1,0,1,1,0,1,1,7,3
Tubo colector VC-20 - Vulcano SA,0,3,0,3,1,2,3,1,17.333333333333332,10
Tubo colector VC-200 TOP - Vulcano SA,0,1,0,1,1,0,1,1,6,3
Tubo colector VC-250 TOP - Vulcano SA,0,2,0,2,1,0,2,1,4.5,6
Tubo colector VC-30 - Vulcano SA,0,3,0,3,0,2,3,1,135,9
Tubo colector VC-50 - Vulcano SA,0,3,0,2,2,0,2,1.5,31,8
Tubo colector filtro VF-2000 - Vulcano SA,0,2,0,1,0,0,1,2,66,6
Tubo con sombrero venturi - Vulcano SA,0,17,0,8,6,1,8,2.125,26,37
Tubo flexible PVC ø20 mm (Hidroflex) - Vulcano SA,0,5,0,4,1,3,4,1.25,18.75,17
Tubo flexible PVC ø25 mm (Hidroflex) - Vulcano SA,0,1,0,1,0,0,1,1,13,2
Tubo venturi - Vulcano SA,0,2,0,2,1,1,2,1,6.5,5
Tubo visor - Vulcano SA,0,9,0,8,3,4,8,1.125,14,29
Tubo ø13 x 170 - Vulcano SA,0,2,0,2,2,0,2,1,8,5
Tubos flexibles archivos - Vulcano SA,0,25,0,22,10,0,22,1.1363636363636365,21.727272727272727,58
Tuerca (pasamuro power LED) - Vulcano SA,0,4,0,4,3,0,4,1,12.5,10
"Tuerca AISI 1/4"" - Vulcano SA",0,2,0,2,2,0,2,1,70.5,8
"Tuerca AISI 1/4"" autofrenante para LF 83 cm - Vulcano SA",0,1,0,1,1,0,1,1,11,4
"Tuerca AISI 1/8"" - Vulcano SA",0,1,0,1,1,0,1,1,6,4
Tuerca acople - Vulcano SA,0,5,0,4,3,1,4,1.25,7,12
Tuerca de sujeción para pico esférico - Vulcano SA,0,8,0,8,4,1,8,1,21.125,23
Tuerca flor compacta - Vulcano SA,0.25,5,0,3,2,1,3,1.6666666666666667,68.33333333333333,15
"Tuerca hexagonal 2 1/2"" - Vulcano SA",0,4,0,3,3,0,3,1.3333333333333333,25.333333333333332,15
Tuerca inferior de buje para pegar - Vulcano SA,0,4,0,3,0,1,3,1.3333333333333333,13.666666666666666,10
Tuerca para antivortex - Vulcano SA,0,1,0,1,1,0,1,1,19,4
Tuerca para hidrojet - Vulcano SA,0,2,0,2,2,0,2,1,85,8
Tuerca para tapa visora BAE / BAF - Vulcano SA,0,6,0,6,6,0,6,1,29.5,21
Tuerca prensa cable para caja conexión motores - Vulcano SA,0,5,0,4,1,3,4,1.25,14,17
"Tuerca superior 1 1/2"" - Vulcano SA",0.0625,18,0,15,12,2,15,1.2,18.133333333333333,56
"Tuerca superior 2"" - Vulcano SA",0,3,0,2,1,0,2,1.5,108.5,8
Tuerca superior buje - Vulcano SA,0,1,0,1,1,0,1,1,13,3
Tuerca tapa dosificador - Vulcano SA,0,1,0,1,0,0,1,1,0,1
Tuerca tapón para válvula desagote - Vulcano SA,0,1,0,1,1,0,1,1,8,2
Tuerca unión doble - Vulcano SA,0.125,18,0,14,12,0,14,1.2857142857142858,32.214285714285715,55
Tuerca y cupla ø40 - Vulcano SA,0.5,1,0,1,0,0,0,0,0,4
Tuerca y cupla ø50 - Vulcano SA,0,1,0,1,1,0,1,1,11,3
Términos y condiciones - Vulcano SA,0,12,0,11,1,2,11,1.0909090909090908,14.636363636363637,31
Uniones dobles PVC archivos - Vulcano SA,0.041666666666666664,26,0,22,11,0,22,1.1818181818181819,25.954545454545453,60
Uniones dobles archivos - Vulcano SA,0.1,27,0,27,14,0,27,1,47.81481481481482,74
Unión TEE ø40 con tuerca - Vulcano SA,0,2,0,2,1,1,2,1,55,8
"Unión doble ABS H-H 1 1/2"" x 1 1/2"" (para roscar) - Vulcano SA",0,5,0,4,3,0,4,1.25,40.75,15
"Unión doble ABS H-H 2"" x 2"" (para roscar) - Vulcano SA",0,1,0,1,0,0,1,1,14,2
Unión doble ABS H-H ø50 - ø50 (para pegar) - Vulcano SA,0,5,0,5,0,2,5,1,68,19
"Unión doble ABS H-H ø50 x 1 1/2"" (para pegar y roscar) - Vulcano SA",0.1,9,0,9,5,3,9,1,46.666666666666664,32
"Unión doble ABS H-H ø63 x 2"" (para pegar y roscar) - Vulcano SA",0,1,0,1,1,0,1,1,1,4
"Unión doble ABS M-H ø50 x 1 1/2"" (para pegar y roscar) - Vulcano SA",0,6,0,6,3,2,6,1,17,17
Unión doble ABS M-H ø50 x ø50 (para pegar) - Vulcano SA,0,3,0,2,0,0,2,1.5,77,7
Unión doble PN16 HH ø63 mm (para pegar) - Vulcano SA,0,3,0,3,2,0,3,1,17.333333333333332,7
"Unión doble PN16 ø50 mm - RM 1 1/2"" (para pegar y roscar) - Vulcano SA",0.3333333333333333,2,0,2,2,0,2,1,2,5
"Unión flexible roscada ø1 1/2"" - Vulcano SA",0,14,0,11,6,1,11,1.2727272727272727,65.27272727272727,40
"Unión flexible roscada ø1 1/4"" - Vulcano SA",0,3,0,3,1,1,3,1,18,11
Unión tanque VC-200R - Vulcano SA,0.25,7,0,6,2,4,5,1.4,21.4,29
Vaina plástica para escalera - Vulcano SA,0.043478260869565216,23,0,18,10,7,18,1.2777777777777777,49.5,70
Varilla plástica corta - Vulcano SA,0.09523809523809523,18,0,18,12,2,18,1,15.833333333333334,45
Varilla plástica larga - Vulcano SA,0.06666666666666667,14,0,14,10,0,14,1,20.142857142857142,36
Venecitas Guarda Griega azul - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Venecitas Guarda Griega verde - Vulcano SA,0,1,0,1,1,0,1,1,2,2
Venecitas Guarda Inca azul - Vulcano SA,0,4,0,4,2,0,4,1,11.75,8
Venecitas Guarda Lazo mix azul - Vulcano SA,0,1,0,1,1,0,1,1,6,2
Venecitas Guarda Ola azul - Vulcano SA,0,1,0,1,1,0,1,1,3,2
Venecitas Guarda Oriente azul - Vulcano SA,0,2,0,2,1,0,2,1,36.5,5
Venecitas Guarda Oriente celeste - Vulcano SA,0,1,0,1,0,0,1,1,14,2
Venecitas Guarda Paros mix azul - Vulcano SA,0,3,0,3,2,0,3,1,24,6
Venecitas Guarda Romana azul oscuro - Vulcano SA,0,2,0,2,1,0,2,1,4,5
Venecitas Guarda Romana celeste claro - Vulcano SA,0,2,0,2,1,0,2,1,11,5
Venecitas Guarda Romana verde - Vulcano SA,0,1,0,1,0,1,1,1,18,5
Venecitas archivos - Vulcano SA,0,33,0,18,7,1,18,1.8333333333333333,20.333333333333332,66
Venecitas azul - Vulcano SA,0,3,0,3,2,0,3,1,9,6
Venecitas azul oscuro - Vulcano SA,0,2,0,1,0,0,1,2,3,4
Venecitas blanco - Vulcano SA,0,1,0,1,0,0,1,1,12,2
Venecitas celeste - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Venecitas celeste claro - Vulcano SA,0,4,0,2,1,0,2,2,116.5,8
Venecitas mix azul - Vulcano SA,0,3,0,3,0,3,3,1,8,11
Venecitas mix celeste - Vulcano SA,0,1,0,1,0,0,1,1,30,2
Venecitas mix verde - Vulcano SA,0,3,0,3,1,1,3,1,16.666666666666668,12
Venecitas verde - Vulcano SA,0,1,0,1,0,1,1,1,4,5
Ventilador - Vulcano SA,0.2222222222222222,16,0,14,10,4,13,1.2307692307692308,20.307692307692307,54
Ventilador BAC - Vulcano SA,0,5,0,3,2,0,3,1.6666666666666667,17.666666666666668,13
Ventilador para motor carcasa 80 NAC - Vulcano SA,0.25,7,0,4,2,0,4,1.75,57.25,22
Virola AISI 316 - Hormigón - Vulcano SA,0,14,0,9,5,1,9,1.5555555555555556,18.333333333333332,35
"Virola Aro desmontable blanco RH 1 1/2"" - FV - Vulcano SA",0.16666666666666666,7,0,5,3,0,5,1.4,25,16
"Virola Aro desmontable blanco RH 1 1/2"" - Hormigón - Vulcano SA",0.16666666666666666,15,0,13,8,0,13,1.1538461538461537,16.46153846153846,37
Virola Aro desmontable blanco ø50 mm - FV - Vulcano SA,0,12,0,7,3,1,7,1.7142857142857142,32.714285714285715,30
Virola Aro desmontable blanco ø50 mm - Hormigón - Vulcano SA,0,14,0,11,8,1,11,1.2727272727272727,23.363636363636363,35
"Virola Aro fijo blanco RH 1 1/2"" - FV - Vulcano SA",0,8,0,6,6,0,6,1.3333333333333333,40.333333333333336,21
"Virola Aro fijo blanco RH 1 1/2"" - Hormigón - Vulcano SA",0.2,4,0,5,4,0,4,1,6,9
Virola Aro fijo blanco ø50 mm - FV - Vulcano SA,0.14285714285714285,6,0,7,3,1,7,0.8571428571428571,50.42857142857143,17
Virola Aro fijo blanco ø50 mm - Hormigón - Vulcano SA,0,17,0,12,9,3,12,1.4166666666666667,20.666666666666668,43
Virolas archivos - Vulcano SA,0.05555555555555555,59,0,45,26,0,45,1.3111111111111111,27.08888888888889,151
Vista single bomba – Vulcano SA,0,1,0,1,1,0,1,1,6,2
Vulcano Poolpumpen,0,0,0,1,0,0,1,0,19,1
Vulcano 泳池自吸泵,0,0,0,1,0,0,1,0,8,1
Vulcano 自吸式泳池泵,0,0,0,1,1,0,1,0,8,1
Válvula automática ablandador - Vulcano SA,0,13,0,9,4,1,8,1.625,38.25,37
Válvula automática sodería - Vulcano SA,0,4,0,2,1,0,2,2,3,5
Válvula de drenaje - WPD - Vulcano SA,0,6,0,5,5,0,5,1.2,17.8,16
Válvula de retención - WPC - Vulcano SA,0.07142857142857142,16,0,13,6,3,13,1.2307692307692308,55.92307692307692,43
"Válvula de retención PN10 HH 1 1/2"" (para roscar) - Vulcano SA",0,7,0,6,3,0,6,1.1666666666666667,41.666666666666664,19
"Válvula esférica PN10 HH 2"" (para roscar) - Vulcano SA",0,2,0,2,2,0,2,1,11.5,6
Válvulas de PVC archivos - Vulcano SA,0,24,0,22,8,1,22,1.0909090909090908,18.545454545454547,56
Válvulas de retención archivos - Vulcano SA,0.023809523809523808,44,0,38,17,2,38,1.1578947368421053,10.657894736842104,107
Válvulas de retención y drenaje archivos - Vulcano SA,0,29,0,24,9,2,24,1.2083333333333333,9,64
Válvulas esféricas archivos - Vulcano SA,0.02564102564102564,41,0,37,17,3,37,1.1081081081081081,20.10810810810811,99
Vástago 2 vías - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Wasseraufbereitung - Vulcano SA,0,0,0,1,0,0,1,0,19,2
Wasserenthicher Archiv - Vulcano SA,0,0,0,1,1,0,1,0,14,1
Work at Vulcano - Vulcano SA,0,0,0,3,0,0,3,0,15.333333333333334,6
