# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250401
# Fecha de finalización: 20250430
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
"Resultados para ""limpiafondo """,0,9,0,8,5,0,8,1.125,18,36
"Resultados para ""limpiafondo 12 ruedas """,0,1,0,1,0,0,1,1,24,4
"Resultados para ""llave 2 viads """,0,1,0,1,1,0,1,1,2,5
"Resultados para ""llave 2 vias """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""llaves """,0.5,1,0,1,1,0,1,1,1,5
"Resultados para ""llaves de paso """,0,1,0,1,1,0,1,1,22,5
"Resultados para ""luces """,0,3,0,3,3,0,3,1,17.666666666666668,9
"Resultados para ""lum """,0.5,1,0,1,1,0,1,1,7,5
"Resultados para ""lumi """,0,1,0,1,1,0,1,1,27,4
"Resultados para ""luminaria """,0.25,2,0,2,2,0,2,1,11,10
"Resultados para ""luminaria-orientable-par56-300w-hormigon/ """,0,2,0,1,1,0,1,2,6,10
"Resultados para ""lumipool """,0,7,0,3,3,0,3,2.3333333333333335,14,21
"Resultados para ""lump """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""lumpi """,0,1,0,1,1,0,1,1,7,5
"Resultados para ""luz """,0,3,0,3,3,0,3,1,32,15
"Resultados para ""luz blanca """,0.5,1,0,1,1,0,1,1,53,7
"Resultados para ""luz led """,0,1,0,1,1,0,1,1,27,6
"Resultados para ""mango """,0,4,0,3,3,0,3,1.3333333333333333,111.66666666666667,22
"Resultados para ""mango aluminio """,0,1,0,1,1,0,1,1,28,6
"Resultados para ""mango barral """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""mango te """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""mango tele """,0,1,0,1,1,0,1,1,16,3
"Resultados para ""mango telesco """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""mango telescopico """,0,1,0,1,1,0,1,1,357,5
"Resultados para ""mango telescópico """,0,2,0,1,1,0,1,2,17,7
"Resultados para ""manguera """,0.1,9,0,9,8,0,9,1,12.777777777777779,34
"Resultados para ""manguera 30mts """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""manguera amarilla """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""manguito """,0,9,0,5,4,0,5,1.8,23.6,31
"Resultados para ""manometro """,0,5,0,5,4,0,5,1,3,16
"Resultados para ""manual """,0,3,0,3,1,0,3,1,12.333333333333334,11
"Resultados para ""manuel de uzo """,0,1,0,1,0,0,1,1,14,4
"Resultados para ""marco """,0,2,0,2,2,0,2,1,7,9
"Resultados para ""marco skimmer """,0,2,0,2,2,0,2,1,7,8
"Resultados para ""maxfloc """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""medialuna """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""micro switch """,0,1,0,1,0,0,1,1,16,5
"Resultados para ""mnguito """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""multi """,0,1,0,1,0,0,1,1,13,4
"Resultados para ""multiflujo """,0,2,0,1,1,0,1,2,2,5
"Resultados para ""multivalvul """,0.5,1,0,1,1,0,1,1,5,6
"Resultados para ""multivalvula """,0,7,0,7,6,0,7,1,17.142857142857142,31
"Resultados para ""multivalvula 3 vias """,0,4,0,3,3,0,3,1.3333333333333333,9.333333333333334,13
"Resultados para ""multivalvula de 2 vias """,0,1,0,1,1,0,1,1,11,7
"Resultados para ""multivalvula de 3 vias """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""multivalvulas """,0,1,0,1,1,0,1,1,21,4
"Resultados para ""multivcalvula """,0,1,0,1,0,0,1,1,5,4
"Resultados para ""multiválvula """,0,1,0,1,0,0,1,1,22,4
"Resultados para ""noryl """,0,2,0,1,1,0,1,2,8,6
"Resultados para ""nverter """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""optica """,0,4,0,4,4,0,4,1,7,17
"Resultados para ""orientable """,0,1,0,1,1,0,1,1,27,5
"Resultados para ""oring """,0,1,0,1,0,0,1,1,160,4
"Resultados para ""oring tapon """,0,2,0,1,1,0,1,2,30,6
"Resultados para ""osmosis """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""pasa muro """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""pasamano """,0,1,0,1,1,0,1,1,24,5
"Resultados para ""pasamanos """,0,4,0,3,3,0,3,1.3333333333333333,28.666666666666668,15
"Resultados para ""pasamenos """,0,1,0,1,1,0,1,1,68,7
"Resultados para ""pasamnos """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""pasamuro """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""pasamuros """,0,1,0,1,1,0,1,1,0,5
"Resultados para ""pastilla """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""pastillas """,0,2,0,2,0,0,2,1,19.5,9
"Resultados para ""pastillas 200 gr """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""pdf """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""pelda """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""peldaño """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""pelo """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""perlita """,0,1,0,1,0,0,1,1,20,5
"Resultados para ""perno """,0,2,0,2,2,0,2,1,23.5,7
"Resultados para ""ph """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""pico """,0,1,0,1,0,0,1,1,40,4
"Resultados para ""pico difusor """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""picos di """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""picos difusores """,0,1,0,1,1,0,1,1,12,3
"Resultados para ""pistola """,0,1,0,1,0,0,1,1,2,4
"Resultados para ""planos """,0,1,0,1,0,0,1,1,4,4
"Resultados para ""plata 2 """,0,1,0,1,0,0,1,1,15,4
"Resultados para ""plsto """,0,2,0,1,1,0,1,2,14,10
"Resultados para ""pomo """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""pool """,0,6,0,3,2,0,3,2,10.666666666666666,18
"Resultados para ""pool inverte """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""pool inverter """,0,3,0,3,3,0,3,1,7.666666666666667,10
"Resultados para ""pool-in """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""power led """,0,1,0,1,1,0,1,1,12,4
"Resultados para ""powerled """,0,2,0,2,2,0,2,1,123,6
"Resultados para ""precios """,0,1,0,1,0,0,1,1,8,4
"Resultados para ""prefiltro """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""profesional """,0,1,0,1,1,0,1,1,9,6
"Resultados para ""pulsador cromo """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""pulsador neumatico """,0,1,0,1,1,0,1,1,0,4
"Resultados para ""push in """,0,1,0,1,1,0,1,1,11,6
"Resultados para ""pvc """,0,1,0,1,1,0,1,1,9,4
"Resultados para ""quimicos """,0,1,0,1,1,0,1,1,13,3
"Resultados para ""racor """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""react """,0,1,0,1,1,0,1,1,1,5
"Resultados para ""reactivo """,0,1,0,1,1,0,1,1,4,6
"Resultados para ""reactivos """,0,1,0,1,0,0,1,1,8,6
"Resultados para ""rebosadero """,0,2,0,2,2,0,2,1,6.5,7
"Resultados para ""reduccion """,0,1,0,1,0,0,1,1,33,4
"Resultados para ""regulador """,0.5,1,0,1,1,0,1,1,3,5
"Resultados para ""rejilla """,0,7,0,4,3,0,4,1.75,8.25,24
"Resultados para ""representantes """,0,1,0,1,1,0,1,1,13,4
"Resultados para ""representantes en rosario """,0,1,0,1,0,0,1,1,29,4
"Resultados para ""repuesto """,0,1,0,1,0,0,1,1,14,4
"Resultados para ""repuesto membrana bomba de pie lava manos """,0,1,0,1,0,0,1,1,13,7
"Resultados para ""repuesto membrana bomba lava manos """,0,1,0,1,0,0,1,1,11,6
"Resultados para ""repuestos """,0,3,0,3,2,0,3,1,72,12
"Resultados para ""resina """,0,4,0,4,4,0,4,1,6.75,13
"Resultados para ""reten """,0,1,0,1,1,0,1,1,18,4
"Resultados para ""retorno """,0,21,0,10,9,0,10,2.1,43.5,78
"Resultados para ""retorno orientable """,0,2,0,1,1,0,1,2,27,10
"Resultados para ""revosadero """,0,1,0,1,1,0,1,1,311,3
"Resultados para ""rfacmp """,0,1,0,1,1,0,1,1,0,3
"Resultados para ""robot """,0,2,0,2,1,0,2,1,6.5,9
"Resultados para ""robotic """,0,1,0,1,0,0,1,1,9,4
"Resultados para ""rodamiento """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""rosca """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""rotor """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""rueda """,0,2,0,2,2,0,2,1,4.5,6
"Resultados para ""ruleman """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""saca hoja """,0,1,0,1,1,0,1,1,7,6
"Resultados para ""saca hojas """,0.2,5,0,4,3,0,4,1.25,41.25,21
"Resultados para ""sacahoja """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""sacahojas """,0,8,0,7,5,0,7,1.1428571428571428,54.857142857142854,36
"Resultados para ""sacahojas pala """,0,1,0,1,1,0,1,1,24,4
"Resultados para ""salvavidas """,0,1,0,1,0,0,1,1,2,4
"Resultados para ""sello meca """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""sello mecanico """,0,3,0,3,2,0,3,1,2,9
"Resultados para ""serie 2000 """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""siperled """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""skimer """,0,2,0,2,2,0,2,1,21,6
"Resultados para ""skimme """,0,3,0,2,1,0,2,1.5,17,15
"Resultados para ""skimmer """,0.058823529411764705,17,0,14,10,0,14,1.2142857142857142,36.785714285714285,66
"Resultados para ""skimmer boca ancha """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""solar """,0,1,0,1,1,0,1,1,16,3
"Resultados para ""sombrero de bomba """,0,1,0,1,0,0,1,1,60,6
"Resultados para ""sopladora """,0,2,0,2,2,0,2,1,13,8
"Resultados para ""squimer """,0.5,1,0,1,1,0,1,1,0,5
"Resultados para ""succion lateral """,0,1,0,1,1,0,1,1,9,5
"Resultados para ""sumegible """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""sumergible """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""sumidero """,0,1,0,1,1,0,1,1,17,3
"Resultados para ""super led """,0,2,0,2,2,0,2,1,7.5,10
"Resultados para ""superl """,0,1,0,1,1,0,1,1,25,5
"Resultados para ""superled """,0,5,0,3,3,0,3,1.6666666666666667,18.333333333333332,19
"Resultados para ""surtidor """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""tabla de nado """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""tanque """,0,1,0,1,0,0,1,1,50,4
"Resultados para ""tapa """,0.16666666666666666,5,0,5,5,0,5,1,10.8,20
"Resultados para ""tapa baiben """,0,1,0,1,1,0,1,1,12,6
"Resultados para ""tapa barrefondo """,0,1,0,1,0,0,1,1,22,4
"Resultados para ""tapa de bomba """,0,1,0,1,1,0,1,1,8,6
"Resultados para ""tapa de dreno """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""tapa de dreno fondo """,0,1,0,1,1,0,1,1,7,4
"Resultados para ""tapa dreno """,0,1,0,1,1,0,1,1,12,6
"Resultados para ""tapa dreno fondo """,0,1,0,1,1,0,1,1,23,6
"Resultados para ""tapa filtro """,0,1,0,1,1,0,1,1,11,6
"Resultados para ""tapa fskimmer """,0,1,0,1,1,0,1,1,20,6
"Resultados para ""tapa interiro """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""tapa intermedia """,0,1,0,1,1,0,1,1,7,4
"Resultados para ""tapa rejilla """,0,1,0,1,1,0,1,1,20,6
"Resultados para ""tapa rejilla skimmer """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""tapa skimmer """,0,1,0,1,0,0,1,1,13,6
"Resultados para ""tapa toma de fondo """,0,1,0,1,1,0,1,1,13,4
"Resultados para ""tapa visora """,0,2,0,1,1,0,1,2,16,6
"Resultados para ""tapon """,0,1,0,1,1,0,1,1,24,3
"Resultados para ""telefono """,0,2,0,2,0,0,2,1,45.5,8
"Resultados para ""termometro """,0,4,0,3,3,0,3,1.3333333333333333,5.333333333333333,12
"Resultados para ""termometros """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""test """,0,1,0,1,0,0,1,1,8,5
"Resultados para ""test kit """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""tester """,0,1,0,1,1,0,1,1,10,5
"Resultados para ""timer """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""tobera """,0,2,0,2,1,0,2,1,21,10
"Resultados para ""toma """,0,2,0,2,2,0,2,1,19,7
"Resultados para ""toma de fondo """,0,3,0,3,3,0,3,1,6.666666666666667,9
"Resultados para ""toma fondo """,0,1,0,1,1,0,1,1,71,4
"Resultados para ""tornillo """,0,1,0,1,1,0,1,1,51,6
"Resultados para ""tornillo de tapa """,0,1,0,1,1,0,1,1,10,4
"Resultados para ""tornillo para limpia fo """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""tramp """,0,1,0,1,1,0,1,1,55,5
"Resultados para ""trampa """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""trampa de pelo """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""trampa de pelos """,0,2,0,1,1,0,1,2,3,6
"Resultados para ""trampa pelo """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""trampas de pelos """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""trampolin """,0,1,0,1,1,0,1,1,26,6
"Resultados para ""trante vc 3- """,0,1,0,1,1,0,1,1,134,6
"Resultados para ""triple accion """,0,2,0,1,1,0,1,2,12,6
"Resultados para ""tuberia """,0.3333333333333333,2,0,1,1,0,1,2,0,8
"Resultados para ""tuberia de dsitribucion """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""tubo flexible """,0,2,0,1,1,0,1,2,7,6
"Resultados para ""tubo visor """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""tuerca """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""tuerca tapa """,0,1,0,1,1,0,1,1,10,3
"Resultados para ""tuerca union doble bas """,0,8,0,1,1,0,1,8,1028,34
"Resultados para ""turbina """,0,1,0,1,1,0,1,1,4,6
"Resultados para ""turca """,0,3,0,1,1,0,1,3,56,17
"Resultados para ""union doble """,0,1,0,1,1,0,1,1,7,4
"Resultados para ""uniones dobles """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""va-025 """,0,1,0,1,1,0,1,1,14,6
"Resultados para ""valvu """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""valvula """,0,3,0,3,1,0,3,1,7.666666666666667,14
"Resultados para ""valvula 3 """,0,1,0,1,0,0,1,1,12,6
"Resultados para ""valvula vias """,0,1,0,1,0,0,1,1,17,6
"Resultados para ""valvulas """,0,1,0,1,0,0,1,1,25,6
"Resultados para ""varilla """,0,2,0,1,1,0,1,2,6,6
"Resultados para ""varilla soporte """,0,1,0,1,1,0,1,1,23,19
"Resultados para ""vc """,0,2,0,1,1,0,1,2,11,11
"Resultados para ""vc 10 """,0,1,0,1,1,0,1,1,4,6
"Resultados para ""vc 100 """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""vc 20 """,0,2,0,2,1,0,2,1,16.5,10
"Resultados para ""vc 20 desagotar """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""vc 200 """,0,2,0,2,2,0,2,1,10.5,9
"Resultados para ""vc 30 """,0,1,0,1,0,0,1,1,25,4
"Resultados para ""vc 50 """,0,3,0,3,3,0,3,1,12.333333333333334,13
"Resultados para ""vc-10 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""vc-100 """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""vc-20 """,0,2,0,2,1,0,2,1,14.5,12
"Resultados para ""vc-200 """,0,2,0,2,1,0,2,1,30.5,8
"Resultados para ""vc-30 """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""vc-50 """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""vc200 """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""vc30 """,0,2,0,2,0,0,2,1,22.5,7
"Resultados para ""vc50 """,0,2,0,2,2,0,2,1,7,6
"Resultados para ""venecitas """,0.5,1,0,1,1,0,1,1,4,5
"Resultados para ""ventilador """,0,2,0,2,1,0,2,1,10,6
"Resultados para ""venturi """,0,4,0,3,3,0,3,1.3333333333333333,4,12
"Resultados para ""vf """,0,1,0,1,1,0,1,1,7,5
"Resultados para ""vf-2000 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""villa """,0,2,0,1,0,0,1,2,22,10
"Resultados para ""virola """,0,14,0,8,8,1,8,1.75,18.5,54
"Resultados para ""vision """,0,1,0,1,0,0,1,1,7,4
"Resultados para ""vl106011 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""vulcano 1 hp 3 vias """,0,1,0,1,0,0,1,1,64,4
"Resultados para ""vulcano 2 HP """,0,1,0,1,0,0,1,1,19,3
"Resultados para ""wanderlust """,0,1,0,1,0,0,1,1,4,4
"Resultados para ""wr 275 """,0.5,2,0,1,1,0,1,2,6,11
"Resultados para ""zuipy """,0,6,0,6,3,0,6,1,19,21
"Results for ""hose""",0,0,0,1,0,0,1,0,17,1
"Retorno aro blanco adaptable RM 1 1/2"" - Vulcano SA",0.1111111111111111,10,0,7,5,0,7,1.4285714285714286,33.714285714285715,22
"Retorno aro blanco exterior RM 1 1/2"" - Vulcano SA",0.14285714285714285,8,0,6,4,1,6,1.3333333333333333,15.166666666666666,20
"Retorno aro desmontable blanco RH 1 1/2"" - FV - Vulcano SA",0,24,0,13,12,1,13,1.8461538461538463,75.6923076923077,57
"Retorno aro desmontable blanco RH 1 1/2"" - Hormigón - Vulcano SA",0.02857142857142857,39,0,29,24,0,29,1.3448275862068966,49.86206896551724,112
Retorno aro desmontable blanco ø50 mm - FV - Vulcano SA,0,14,0,8,6,0,8,1.75,9.25,30
Retorno aro desmontable blanco ø50 mm - Hormigón - Vulcano SA,0.0625,35,0,26,16,0,25,1.4,24.84,99
"Retorno aro fijo blanco RH 1 1/2"" - FV - Vulcano SA",0.2,13,0,4,4,0,4,3.25,89.5,34
"Retorno aro fijo blanco RH 1 1/2"" - Hormigón - Vulcano SA",0,14,0,11,3,1,10,1.4,49,29
Retorno aro fijo blanco ø50 mm - FV - Vulcano SA,0,8,0,8,5,0,8,1,12.375,23
Retorno aro fijo blanco ø50 mm - Hormigón - Vulcano SA,0,6,0,6,3,0,6,1,84.66666666666667,16
Retorno aro flor blanca ø50 mm - Hormigón - Vulcano SA,0.08333333333333333,12,0,9,6,1,9,1.3333333333333333,91.44444444444444,39
Retorno flor blanca ø50 mm - FV - Vulcano SA,0,16,0,11,4,5,11,1.4545454545454546,24.09090909090909,45
Retorno insertar en ø50 mm - Hormigón (ø44) - Vulcano SA,0,11,0,8,4,0,8,1.375,14,27
Retorno insertar en ø50 mm - Hormigón (ø45) - Vulcano SA,0,12,0,10,6,2,10,1.2,24.2,37
Retorno orientable AISI 316 - Vulcano SA,0,13,0,12,5,7,12,1.0833333333333333,17.75,42
Retornos orientables archivos - Página 2 de 2 - Vulcano SA,0,1,0,1,0,0,1,1,31,2
Retornos orientables archivos - Vulcano SA,0.04,133,0,61,33,4,60,2.216666666666667,77.91666666666667,324
Revestidas / Fibra de vidrio archivos - Vulcano SA,0,2,0,2,0,2,2,1,5,9
Revestimiento cerámico - Capri (malla) - Vulcano SA,0.1111111111111111,8,0,6,5,0,6,1.3333333333333333,17,21
Revestimiento cerámico - Capri (suelto) - Vulcano SA,0.2,4,0,4,3,2,4,1,26.75,15
Revestimiento cerámico - Cielo (malla) - Vulcano SA,0,6,0,6,1,0,6,1,35.333333333333336,14
Revestimiento cerámico - Cielo (suelto) - Vulcano SA,0,2,0,2,1,1,2,1,24.5,6
Revestimiento cerámico - Cobalto (suelto) - Vulcano SA,0,1,0,1,0,1,1,1,10,4
Revestimiento cerámico - Cristal (malla) - Vulcano SA,0,3,0,3,2,0,3,1,10.666666666666666,6
Revestimiento cerámico - Cristal (suelto) - Vulcano SA,0.16666666666666666,6,0,5,3,0,5,1.2,47.2,18
Revestimiento cerámico - Hielo (malla) - Vulcano SA,0.1111111111111111,8,0,7,4,0,7,1.1428571428571428,16.142857142857142,20
Revestimiento cerámico - Hielo (suelto) - Vulcano SA,0,5,0,5,1,1,5,1,20.8,13
Revestimiento cerámico - Itapúa (malla) - Vulcano SA,0,7,0,6,1,2,6,1.1666666666666667,41.166666666666664,18
Revestimiento cerámico - Mix azul (malla) - Vulcano SA,0,4,0,4,0,0,4,1,50.75,8
Revestimiento cerámico - Mix azul claro (malla) - Vulcano SA,0,2,0,2,0,1,2,1,35,6
Revestimiento cerámico - Palau (malla) - Vulcano SA,0,20,0,15,4,6,15,1.3333333333333333,23,51
Revestimiento cerámico - Samoa (malla) - Vulcano SA,0.10526315789473684,20,0,17,3,8,17,1.1764705882352942,25.647058823529413,57
Revestimiento cerámico archivos - Página 2 de 2 - Vulcano SA,0,4,0,1,1,0,1,4,8,7
Revestimiento cerámico archivos - Vulcano SA,0.09090909090909091,118,0,47,18,11,45,2.6222222222222222,62.15555555555556,268
Riel de montaje corto - Vulcano SA,0,1,0,1,1,0,1,1,0,2
Riel de montaje largo - Vulcano SA,0,1,0,1,0,0,1,1,144,4
Rodamiento 0.50 / 0.75 / 1.00 / 1.25HP - Vulcano SA,0.06818181818181818,44,0,35,11,16,34,1.2941176470588236,30.205882352941178,132
Rotor 0.50HP (AL) c/eje - Vulcano SA,0,2,0,1,1,0,1,2,27,4
Rotor 1.00HP con eje - Vulcano SA,0,26,0,20,4,12,20,1.3,24.75,80
Rotor 2.00HP con eje - Vulcano SA,0,4,0,2,1,1,2,2,120,12
Rotor centrífuga 0.50HP con eje - Vulcano SA,0,2,0,1,0,0,1,2,39,7
Rotor centrífuga 0.75HP con eje - Vulcano SA,0.1,10,0,8,3,7,8,1.25,14.25,34
"Rotor multiválvula 6 vías 1 1/2"" - Vulcano SA",0,6,0,5,1,2,5,1.2,9,15
Rotor p/ mv 6 vías c/junta estrella - Vulcano SA,0,7,0,6,3,1,6,1.1666666666666667,39.833333333333336,24
Ruedas con perno 35 mm - Vulcano SA,0,4,0,4,4,0,4,1,10.75,11
Ruedas con perno 48 mm/83 mm - Vulcano SA,0,1,0,1,0,1,1,1,16,5
Sacahojas Bolsa grande ø32 - Vulcano SA,0.030303030303030304,37,0,25,14,2,24,1.5416666666666667,84.08333333333333,97
Sacahojas Plano con pala ø19 - Vulcano SA,0.2,5,0,4,4,0,4,1.25,39.25,16
Sacahojas Plano con pala ø32 - Vulcano SA,0,6,0,5,3,0,5,1.2,10.8,14
Sacahojas Plano ø19 - Vulcano SA,0.14285714285714285,6,0,6,4,0,6,1,15.666666666666666,16
Sacahojas Plano ø19 c/mango - Vulcano SA,0.125,7,0,7,3,3,6,1.1666666666666667,14.833333333333334,27
Sacahojas Plano ø32 - Vulcano SA,0,9,0,8,7,0,8,1.125,43.625,27
Sacahojas Profesional bolsa grande ø32 - Vulcano SA,0,13,0,12,6,3,12,1.0833333333333333,12.666666666666666,39
Sacahojas Profesional plano ø32 - Vulcano SA,0,2,0,2,0,0,2,1,19,5
Sacahojas Red ø19 - Vulcano SA,0,3,0,3,1,0,3,1,23.333333333333332,9
Sacahojas Red ø19 c/mango - Vulcano SA,0,4,0,4,4,0,4,1,17,8
Sacahojas Red ø32 - Vulcano SA,0.06666666666666667,15,0,11,8,2,11,1.3636363636363635,30.181818181818183,51
Sacahojas archivos - Vulcano SA,0.07692307692307693,53,0,32,12,0,32,1.65625,36.71875,128
Sacahojas plano con pala ø19 c/mango - Vulcano SA,0,15,0,14,5,1,14,1.0714285714285714,18.642857142857142,37
Screw M5 X 155 mm for housing 80 - Vulcano SA,0,0,0,1,0,0,1,0,27,1
Self-priming pool pumps - BAS Line - Vulcano,0,0,0,1,0,0,1,0,10,1
Sello mecánico con pista cerámica - Vulcano SA,0.023255813953488372,45,0,35,19,4,34,1.3235294117647058,47.44117647058823,118
Sensor de temperatura MMZ - Vulcano SA,0.25,3,0,3,1,1,3,1,198,10
Skimmer boca ancha FV - Vulcano SA,0.075,40,0,28,13,1,28,1.4285714285714286,23.107142857142858,97
Skimmer boca ancha FV archivos - Vulcano SA,0,1,0,1,0,0,1,1,0,1
Skimmer boca ancha H - Vulcano SA,0.07058823529411765,90,0,65,27,18,65,1.3846153846153846,43.96923076923077,251
Skimmer con filtro FV - Vulcano SA,0.08333333333333333,12,0,10,4,2,10,1.2,123.8,31
Skimmer con filtro H - Vulcano SA,0,22,0,19,10,2,19,1.1578947368421053,27.736842105263158,55
Skimmers archivos - Vulcano SA,0.031496062992125984,172,0,110,51,12,109,1.5779816513761469,36.293577981651374,467
Skimmers files - Vulcano SA,0,0,0,2,0,0,2,0,10,2
Solapa de la boquilla de aspiración - Zuipy - Vulcano SA,0,1,0,1,0,0,1,1,55,3
Soporte de ruedas 35 cm/48 cm - Vulcano SA,0,2,0,2,2,0,2,1,9,8
Soporte horqueta con perno - Vulcano SA,0,2,0,2,1,0,2,1,13,6
Soporte plástico para baranda - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Succión antivortex blanco - Vulcano SA,0.16129032258064516,29,0,22,13,2,19,1.5263157894736843,31.894736842105264,75
Succión antivortex cromo - Vulcano SA,0.07692307692307693,12,0,11,8,1,11,1.0909090909090908,10.090909090909092,29
Succión lateral AISI 316 p/insertar - Vulcano SA,0,11,0,7,3,2,7,1.5714285714285714,19.714285714285715,27
Sucursal Capital - Vulcano SA,0.03827751196172249,226,0,186,49,12,186,1.2150537634408602,64.3763440860215,610
Sucursal Casa Central - Vulcano SA,0.02185792349726776,410,0,314,83,120,311,1.3183279742765273,43.18649517684887,1238
Sucursal Chacabuco - Vulcano SA,0,59,0,51,15,10,51,1.1568627450980393,24.568627450980394,155
Sucursal Paraguay - Vulcano SA,0,1,0,1,1,0,1,1,6,4
SuperLED archivos - Vulcano SA,0.03125,127,0,81,45,3,80,1.5875,23.625,299
SuperLED 文件 - Vulcano SA,0.3333333333333333,0,0,3,1,0,2,0,14,5
Swim Board Files - Vulcano SA,0,0,0,1,0,0,1,0,7,1
Tabla de nado - Vulcano SA,0,5,0,5,4,1,5,1,13.6,13
Tabla de nado archivos - Vulcano SA,0.09090909090909091,10,0,10,3,0,10,1,11.4,21
Tanque para equipo filtración portatil - Vulcano SA,0,3,0,3,2,0,3,1,22.333333333333332,10
Tapa NORYL - Vulcano SA,0.1875,21,0,9,3,4,9,2.3333333333333335,27.22222222222222,60
Tapa aluminio p/motor - Vulcano SA,0,4,0,4,0,3,4,1,1.5,11
Tapa aluminio para motor carcasa 71 - Vulcano SA,0,9,0,8,2,5,8,1.125,17.625,33
Tapa caja conexión para motores de bombas BAE - Vulcano SA,0,5,0,5,0,5,5,1,5.8,18
Tapa casilla con herrajes - Vulcano SA,0.2,4,0,3,2,1,3,1.3333333333333333,6.666666666666667,12
Tapa con etiqueta - Vulcano SA,0,1,0,1,0,0,1,1,12,2
Tapa cromo para succión antivortex - Vulcano SA,0,1,0,1,0,0,1,1,64,2
Tapa cuadrada - Vulcano SA,0.2,4,0,4,4,0,4,1,57.75,12
Tapa cuerpo BAD - Vulcano SA,0,5,0,3,2,2,3,1.6666666666666667,287.3333333333333,15
